searched_name,openalex_id,display_name,works_api_url,h_index,works_count,country_code,relevance_score,name_similarity
Upasana Dutta,https://openalex.org/A5065218859,Upasana Dutta,https://api.openalex.org/works?filter=author.id:A5065218859,5,12,IN,1554.4003,100.0
Vaidehi Raipat,https://openalex.org/A5032184603,Vaidehi Raipat,https://api.openalex.org/works?filter=author.id:A5032184603,1,5,,700.6112,100.0
Valdemar Danry,https://openalex.org/A5001522776,Valdemar Danry,https://api.openalex.org/works?filter=author.id:A5001522776,9,26,US,5966.712,100.0
Valentin Thouzeau,https://openalex.org/A5084730447,Valentin Thouzeau,https://api.openalex.org/works?filter=author.id:A5084730447,7,37,,3940.4973,100.0
Valeria Rainero,https://openalex.org/A5123681003,Valeria Rainero,https://api.openalex.org/works?filter=author.id:A5123681003,0,1,,85.66707,100.0
Vasiliki Fouka,https://openalex.org/A5045475903,Vasiliki Fouka,https://api.openalex.org/works?filter=author.id:A5045475903,16,131,US,7717.756,100.0
Vedran Sekara,https://openalex.org/A5048176602,Vedran Sekara,https://api.openalex.org/works?filter=author.id:A5048176602,12,43,US,9194.6455,100.0
Vera Sosnovik,https://openalex.org/A5083550860,Vera Sosnovik,https://api.openalex.org/works?filter=author.id:A5083550860,2,7,,1137.8907,100.0
Veronika Batzdorfer,https://openalex.org/A5077513889,Veronika Batzdorfer,https://api.openalex.org/works?filter=author.id:A5077513889,4,16,DE,1925.5896,100.0
Vicenç Gomez,https://openalex.org/A5053716315,Vicenç Gómez,https://api.openalex.org/works?filter=author.id:A5053716315,21,118,ES,6407.7437,91.66666666666666
Vicky Chuqiao Yang,https://openalex.org/A5049240073,Vicky Chuqiao Yang,https://api.openalex.org/works?filter=author.id:A5049240073,8,45,JP,4367.257,100.0
Victor Møller Poulsen,https://openalex.org/A5059830287,Victor Møller Poulsen,https://api.openalex.org/works?filter=author.id:A5059830287,2,7,US,1118.0759,100.0
Victor Orozco-Olvera,https://openalex.org/A5091677618,Víctor Orozco-Olvera,https://api.openalex.org/works?filter=author.id:A5091677618,9,52,MX,4210.1484,95.0
Victor Shia,https://openalex.org/A5047128300,Victor Shia,https://api.openalex.org/works?filter=author.id:A5047128300,14,36,US,4392.244,100.0
Victoria Di Césare,https://openalex.org/A5028211892,Victoria Di Césare,https://api.openalex.org/works?filter=author.id:A5028211892,1,12,AR,1077.1831,100.0
Vikram Kamath Cannanure,https://openalex.org/A5053796170,Vikram Kamath Cannanure,https://api.openalex.org/works?filter=author.id:A5053796170,8,31,DE,3957.4236,100.0
Viktor Stojkoski,https://openalex.org/A5016705181,Viktor Stojkoski,https://api.openalex.org/works?filter=author.id:A5016705181,15,100,HU,6784.3496,100.0
Vincent Traag,https://openalex.org/A5070433540,Vincent Traag,https://api.openalex.org/works?filter=author.id:A5070433540,24,123,NL,10007.374,100.0
Vincenz Frey,https://openalex.org/A5022243966,Vincenz Frey,https://api.openalex.org/works?filter=author.id:A5022243966,10,25,,3862.3694,100.0
Vinicius Muraro,https://openalex.org/A5110977801,Vinicius Muraro,https://api.openalex.org/works?filter=author.id:A5110977801,2,5,BR,725.3328,100.0
Viola Priesemann,https://openalex.org/A5079452617,Viola Priesemann,https://api.openalex.org/works?filter=author.id:A5079452617,37,248,DE,16658.69,100.0
Virginia Morini,https://openalex.org/A5084991203,Virginia Morini,https://api.openalex.org/works?filter=author.id:A5084991203,5,32,IT,1890.0834,100.0
Vishal Kalakonnavar,https://openalex.org/A5093047656,Vishal Kalakonnavar,https://api.openalex.org/works?filter=author.id:A5093047656,1,2,US,500.98877,100.0
Vito Latora,https://openalex.org/A5027706684,Vito Latora,https://api.openalex.org/works?filter=author.id:A5027706684,82,381,,34389.625,100.0
Vito Trianni,https://openalex.org/A5055111984,Vito Trianni,https://api.openalex.org/works?filter=author.id:A5055111984,41,161,IT,14787.55,100.0
Vittoria Colizza,https://openalex.org/A5025218537,Vittoria Colizza,https://api.openalex.org/works?filter=author.id:A5025218537,60,274,FR,34141.7,100.0
Vittoria Offeddu,https://openalex.org/A5010627833,Vittoria Offeddu,https://api.openalex.org/works?filter=author.id:A5010627833,9,33,IT,5697.5264,100.0
Vsevolod Suschevskiy,https://openalex.org/A5070427696,Vsevolod Suschevskiy,https://api.openalex.org/works?filter=author.id:A5070427696,1,7,US,891.7303,100.0
Walter Quattrociocchi,https://openalex.org/A5008291667,Walter Quattrociocchi,https://api.openalex.org/works?filter=author.id:A5008291667,40,199,,23187.95,100.0
Wanting Wang,https://openalex.org/A5084087666,Wanting Wang,https://api.openalex.org/works?filter=author.id:A5084087666,22,152,CN,6594.981,100.0
Weicheng Ma,https://openalex.org/A5101895104,Weicheng Ma,https://api.openalex.org/works?filter=author.id:A5101895104,8,46,CN,2745.8308,100.0
Weixin Liang,https://openalex.org/A5101011426,Weixin Liang,https://api.openalex.org/works?filter=author.id:A5101011426,12,30,CN,7404.723,100.0
Wenchang Wang,https://openalex.org/A5101631682,Wenchang Wang,https://api.openalex.org/works?filter=author.id:A5101631682,36,228,CN,10710.364,100.0
Wenlan Zhang,https://openalex.org/A5102002026,Wenlan Zhang,https://api.openalex.org/works?filter=author.id:A5102002026,32,94,CN,12064.71,100.0
Wenrui Huang,https://openalex.org/A5102800569,Wenrui Huang,https://api.openalex.org/works?filter=author.id:A5102800569,39,232,CN,10189.9375,100.0
Wentao Xu,https://openalex.org/A5022647373,Wentao Xu,https://api.openalex.org/works?filter=author.id:A5022647373,47,201,CN,13303.204,100.0
Wifag Adnan,https://openalex.org/A5068231975,Wifag Adnan,https://api.openalex.org/works?filter=author.id:A5068231975,7,30,US,3227.0388,100.0
William J Brady,https://openalex.org/A5052195406,William J. Brady,https://api.openalex.org/works?filter=author.id:A5052195406,32,231,,12658.455,96.7741935483871
William Small Schulz,https://openalex.org/A5108156362,WILLIAM SCHULZ,https://api.openalex.org/works?filter=author.id:A5108156362,6,200,US,3381.9487,82.35294117647058
Woo-Sung Jung,https://openalex.org/A5040094074,Woo‐Sung Jung,https://api.openalex.org/works?filter=author.id:A5040094074,25,156,,11196.368,92.3076923076923
Xi Chen,https://openalex.org/A5100329996,Xi Chen,https://api.openalex.org/works?filter=author.id:A5100329996,114,2257,CN,24439.506,100.0
Xi Hong,https://openalex.org/A5006932859,Xihong Lu,https://api.openalex.org/works?filter=author.id:A5006932859,119,497,CN,17978.754,75.0
Xiangjue Dong,https://openalex.org/A5067022874,Xiangjue Dong,https://api.openalex.org/works?filter=author.id:A5067022874,6,34,US,1985.7056,100.0
Xiaoming Fu,https://openalex.org/A5060631280,Xiaoming Fu,https://api.openalex.org/works?filter=author.id:A5060631280,38,119,CN,21084.373,100.0
Xiaoxing Fu,https://openalex.org/A5019216175,Xiaoxing Fu,https://api.openalex.org/works?filter=author.id:A5019216175,10,21,CN,2754.9724,100.0
Xiaoyuan Yi,https://openalex.org/A5026595284,Xiaoyuan Yi,https://api.openalex.org/works?filter=author.id:A5026595284,4,14,CN,6889.577,100.0
Xing Xie,https://openalex.org/A5081376690,Xing Xie,https://api.openalex.org/works?filter=author.id:A5081376690,51,216,CN,14728.784,100.0
Xinyang Wang,https://openalex.org/A5108696289,Xinyang Wang,https://api.openalex.org/works?filter=author.id:A5108696289,50,404,CN,13962.584,100.0
Xinyi Liu,https://openalex.org/A5100395652,Xinyi Liu,https://api.openalex.org/works?filter=author.id:A5100395652,35,391,CN,9518.412,100.0
Xinyi Zhao,https://openalex.org/A5042433819,Xinyi Zhao,https://api.openalex.org/works?filter=author.id:A5042433819,29,147,CN,7128.674,100.0
Xinyu Yang,https://openalex.org/A5056067943,Xinyu Yang,https://api.openalex.org/works?filter=author.id:A5056067943,44,543,CN,13916.474,100.0
Xinzhe Li,https://openalex.org/A5082188402,Xinzhe Li,https://api.openalex.org/works?filter=author.id:A5082188402,41,156,CN,10282.276,100.0
Xixuan Zhang,https://openalex.org/A5079983445,Xixuan Zhang,https://api.openalex.org/works?filter=author.id:A5079983445,4,10,DE,1398.8464,100.0
Xiyuan Ren,https://openalex.org/A5037920323,Xiaoxu Ren,https://api.openalex.org/works?filter=author.id:A5037920323,12,78,CN,2705.16,70.0
Xuan Zhao,https://openalex.org/A5100647548,Kai Zhao,https://api.openalex.org/works?filter=author.id:A5100647548,39,247,TH,13298.105,70.58823529411764
Xudong Tang,https://openalex.org/A5071329338,Xudong Tang,https://api.openalex.org/works?filter=author.id:A5071329338,28,175,CN,8323.707,100.0
Xudong Yu,https://openalex.org/A5002324213,Xudong Yu,https://api.openalex.org/works?filter=author.id:A5002324213,27,150,CN,8276.469,100.0
Xuechunzi Bai,https://openalex.org/A5014394213,Xuechunzi Bai,https://api.openalex.org/works?filter=author.id:A5014394213,13,48,US,5107.949,100.0
YIFEI CHEN,https://openalex.org/A5100606726,Yifei Chen,https://api.openalex.org/works?filter=author.id:A5100606726,46,305,CN,12184.818,100.0
Yajun Song,https://openalex.org/A5055435715,Yajun Song,https://api.openalex.org/works?filter=author.id:A5055435715,40,226,CN,10169.441,100.0
Yakov Bart,https://openalex.org/A5073502448,Yakov Bart,https://api.openalex.org/works?filter=author.id:A5073502448,18,85,US,14283.161,100.0
Yamir Moreno,https://openalex.org/A5084793824,Yamir Moreno,https://api.openalex.org/works?filter=author.id:A5084793824,75,441,,27732.936,100.0
Yan Asadchy,https://openalex.org/A5093939343,Yan Asadchy,https://api.openalex.org/works?filter=author.id:A5093939343,2,3,,559.56494,100.0
Yan Wang,https://openalex.org/A5101759768,Dayan Wang,https://api.openalex.org/works?filter=author.id:A5101759768,54,349,CN,18208.197,88.88888888888889
Yan Xia,https://openalex.org/A5100367775,Yan Xia,https://api.openalex.org/works?filter=author.id:A5100367775,43,662,US,16062.761,100.0
Yangliu Fan,https://openalex.org/A5004327296,Yangliu Fan,https://api.openalex.org/works?filter=author.id:A5004327296,2,8,DE,889.6652,100.0
Yann Renisio,https://openalex.org/A5078658990,Yann Renisio,https://api.openalex.org/works?filter=author.id:A5078658990,4,30,FR,2177.7412,100.0
Yann Vonlanthen,https://openalex.org/A5005205473,Yann Vonlanthen,https://api.openalex.org/works?filter=author.id:A5005205473,3,24,CH,1680.1929,100.0
Yaomin Jiang,https://openalex.org/A5019284998,Yi Jiang,https://api.openalex.org/works?filter=author.id:A5019284998,41,235,CN,3565.4316,80.0
Yasin Yılmaz,https://openalex.org/A5036320427,Yasin Yılmaz,https://api.openalex.org/works?filter=author.id:A5036320427,24,185,TR,7054.9165,100.0
Yasmine Houri,https://openalex.org/A5073874233,Yasmine Houri,https://api.openalex.org/works?filter=author.id:A5073874233,1,1,FR,795.20123,100.0
Yelena Mejova,https://openalex.org/A5041808447,Yelena Mejova,https://api.openalex.org/works?filter=author.id:A5041808447,23,157,IT,10698.6045,100.0
Yerka Freire,https://openalex.org/A5090538407,Yerka Freire-Vidal,https://api.openalex.org/works?filter=author.id:A5090538407,2,3,CL,855.35974,80.0
Yi Zhao,https://openalex.org/A5000991048,Yi Zhao,https://api.openalex.org/works?filter=author.id:A5000991048,68,333,CN,15879.534,100.0
Yian Yin,https://openalex.org/A5013465081,Yian Yin,https://api.openalex.org/works?filter=author.id:A5013465081,13,32,US,6676.991,100.0
Yifang Ma,https://openalex.org/A5087257186,Yifang Ma,https://api.openalex.org/works?filter=author.id:A5087257186,17,95,CN,7815.0376,100.0
Yilang Peng,https://openalex.org/A5112752610,Yilang Peng,https://api.openalex.org/works?filter=author.id:A5112752610,16,39,,4921.268,100.0
Ying Zhong,https://openalex.org/A5008429967,Ying Zhong Tang,https://api.openalex.org/works?filter=author.id:A5008429967,39,179,CN,8613.732,80.0
Yingdan Lu,https://openalex.org/A5032446414,Yingdan Lu,https://api.openalex.org/works?filter=author.id:A5032446414,12,47,US,4452.6494,100.0
Yingrong Mao,https://openalex.org/A5065435667,Yingrong Mao,https://api.openalex.org/works?filter=author.id:A5065435667,1,1,CN,2047.4052,100.0
Yixin Chen,https://openalex.org/A5100393445,Yixin Chen,https://api.openalex.org/works?filter=author.id:A5100393445,47,332,CN,12931.41,100.0
Yize Zhang,https://openalex.org/A5064837504,Yize Zhang,https://api.openalex.org/works?filter=author.id:A5064837504,20,141,CN,5961.76,100.0
Yong-Yeol Ahn,https://openalex.org/A5059236838,Yong‐Yeol Ahn,https://api.openalex.org/works?filter=author.id:A5059236838,41,234,US,25430.652,92.3076923076923
Yoo Jung Oh,https://openalex.org/A5050834827,Yoo Jung Oh,https://api.openalex.org/works?filter=author.id:A5050834827,10,44,US,5522.8984,100.0
Yphtach Lelkes,https://openalex.org/A5037708423,Yphtach Lelkes,https://api.openalex.org/works?filter=author.id:A5037708423,37,185,,26198.354,100.0
Yuan Chang Leong,https://openalex.org/A5090526778,Yuan Chang Leong,https://api.openalex.org/works?filter=author.id:A5090526778,15,60,US,8888.16,100.0
Yuan Zhang,https://openalex.org/A5100368754,Yuan Zhang,https://api.openalex.org/works?filter=author.id:A5100368754,71,487,CN,12814.387,100.0
Yuanyi Zhen,https://openalex.org/A5029414400,Yuanyi Zhen,https://api.openalex.org/works?filter=author.id:A5029414400,4,7,CN,2234.0378,100.0
Yueran Wang,https://openalex.org/A5065140782,Yueran Wang,https://api.openalex.org/works?filter=author.id:A5065140782,7,20,CN,2053.0955,100.0
Yufan Guo,https://openalex.org/A5103324245,Yufan Guo,https://api.openalex.org/works?filter=author.id:A5103324245,26,127,CN,7503.096,100.0
Yuhan Li,https://openalex.org/A5100332394,Yuhan Li,https://api.openalex.org/works?filter=author.id:A5100332394,31,118,CN,10497.94,100.0
Yuhui Zhang,https://openalex.org/A5100624915,Yuhui Zhang,https://api.openalex.org/works?filter=author.id:A5100624915,52,553,HK,12206.192,100.0
Yuichiro Nakai,https://openalex.org/A5066593729,Yuichiro Nakai,https://api.openalex.org/works?filter=author.id:A5066593729,28,164,CN,9021.651,100.0
Yujia Yang,https://openalex.org/A5044723722,Yujia Yang,https://api.openalex.org/works?filter=author.id:A5044723722,25,186,CN,7748.7773,100.0
Yulia Tsvetkov,https://openalex.org/A5062910836,Yulia Tsvetkov,https://api.openalex.org/works?filter=author.id:A5062910836,35,276,US,12569.707,100.0
Yuliang Xu,https://openalex.org/A5100951653,Yuliang Xu,https://api.openalex.org/works?filter=author.id:A5100951653,18,51,US,5048.0635,100.0
Yuliia Kazmina,https://openalex.org/A5078117465,Yuliia Kazmina,https://api.openalex.org/works?filter=author.id:A5078117465,2,8,,1101.7671,100.0
Yulin Dong,https://openalex.org/A5102276878,Yulin Dong,https://api.openalex.org/works?filter=author.id:A5102276878,17,35,CN,4608.9136,100.0
Yunhao Cai,https://openalex.org/A5013137095,Yunhao Cai,https://api.openalex.org/works?filter=author.id:A5013137095,38,89,NO,12130.542,100.0
Yuning Liu,https://openalex.org/A5100658744,Yuning Liu,https://api.openalex.org/works?filter=author.id:A5100658744,22,64,TW,6538.0156,100.0
Yunus Uğur,https://openalex.org/A5015353040,Yunus Uğur,https://api.openalex.org/works?filter=author.id:A5015353040,3,32,TR,1118.746,100.0
Yuqi Liang,https://openalex.org/A5049625771,Yan Liang,https://api.openalex.org/works?filter=author.id:A5049625771,36,107,CN,6745.1543,73.6842105263158
Yusuf Sezer Car,https://openalex.org/A5119402063,Yusuf Sezer Car,https://api.openalex.org/works?filter=author.id:A5119402063,0,1,DE,114.129456,100.0
Yusuke Miyake,https://openalex.org/A5069676139,Yusuke Miyake,https://api.openalex.org/works?filter=author.id:A5069676139,12,78,JP,4287.621,100.0
Yutong Jiang,https://openalex.org/A5019943830,Yutong Jiang,https://api.openalex.org/works?filter=author.id:A5019943830,24,162,CN,6656.242,100.0
Zachary Horne,https://openalex.org/A5050716607,Zachary Horne,https://api.openalex.org/works?filter=author.id:A5050716607,14,80,US,6340.0234,100.0
Zack Zimbalist,https://openalex.org/A5065953496,Zack Zimbalist,https://api.openalex.org/works?filter=author.id:A5065953496,6,14,AT,2258.8347,100.0
Zerui Tian,https://openalex.org/A5015358540,Zerui Tian,https://api.openalex.org/works?filter=author.id:A5015358540,4,8,CN,1255.3972,100.0
Zexin Ma,https://openalex.org/A5054854113,Zexin Ma,https://api.openalex.org/works?filter=author.id:A5054854113,15,54,,4754.861,100.0
Zeyuan Chen,https://openalex.org/A5101631516,Zeyuan Chen,https://api.openalex.org/works?filter=author.id:A5101631516,16,75,CN,4715.559,100.0
Zhao Wang,https://openalex.org/A5028273524,Jiazhao Wang,https://api.openalex.org/works?filter=author.id:A5028273524,90,368,CN,11560.139,85.71428571428572
Zhaolun Fan,https://openalex.org/A5115449729,Zhaolun Fan,https://api.openalex.org/works?filter=author.id:A5115449729,1,4,,322.72336,100.0
Zhouhan Chen,https://openalex.org/A5027253160,Zhouhan Chen,https://api.openalex.org/works?filter=author.id:A5027253160,6,7,CN,2213.8438,100.0
Zining Wang,https://openalex.org/A5100696151,Zining Wang,https://api.openalex.org/works?filter=author.id:A5100696151,23,75,CN,8051.6885,100.0
Ziqing Yan,https://openalex.org/A5007130586,Zihan Yan,https://api.openalex.org/works?filter=author.id:A5007130586,24,188,US,4390.4116,73.6842105263158
Ziying Chen,https://openalex.org/A5085176870,Ziying Chen,https://api.openalex.org/works?filter=author.id:A5085176870,29,178,CN,7638.9927,100.0
Ziyu Chen,https://openalex.org/A5100373619,Ziyu Chen,https://api.openalex.org/works?filter=author.id:A5100373619,26,184,CN,7444.123,100.0
Zoltan Kmetty,https://openalex.org/A5015694492,Zoltán Kmetty,https://api.openalex.org/works?filter=author.id:A5015694492,12,95,HU,4141.1426,92.3076923076923
Zsófia Rakovics,https://openalex.org/A5090107603,Zsófia Rakovics,https://api.openalex.org/works?filter=author.id:A5090107603,3,8,HU,1063.047,100.0
Zsófia Zádor,https://openalex.org/A5082055744,Zsófia Zádor,https://api.openalex.org/works?filter=author.id:A5082055744,2,2,GB,951.1894,100.0
